,Max Depth,Estimators,Training Accuracy,Testing Accuracy
0,2,25,0.8551401869158879,0.8351648351648352
1,2,50,0.8457943925233645,0.8241758241758241
2,2,75,0.8504672897196262,0.8241758241758241
3,2,100,0.8598130841121495,0.8461538461538461
4,2,150,0.8598130841121495,0.8571428571428571
5,2,200,0.8644859813084113,0.8461538461538461
6,3,25,0.8878504672897196,0.8901098901098901
7,3,50,0.8925233644859814,0.8791208791208791
8,3,75,0.897196261682243,0.8791208791208791
9,3,100,0.8925233644859814,0.8791208791208791
10,3,150,0.8925233644859814,0.8791208791208791
11,3,200,0.8925233644859814,0.8791208791208791
12,4,25,0.9065420560747663,0.8681318681318682
13,4,50,0.9112149532710281,0.8791208791208791
14,4,75,0.9065420560747663,0.8681318681318682
15,4,100,0.9158878504672897,0.8791208791208791
16,4,150,0.9158878504672897,0.8791208791208791
17,4,200,0.9112149532710281,0.8681318681318682
18,5,25,0.9392523364485982,0.9120879120879121
19,5,50,0.9392523364485982,0.9010989010989011
20,5,75,0.9345794392523364,0.9010989010989011
21,5,100,0.9439252336448598,0.9010989010989011
22,5,150,0.9345794392523364,0.9010989010989011
23,5,200,0.9439252336448598,0.9010989010989011
24,6,25,0.9672897196261683,0.8901098901098901
25,6,50,0.9626168224299065,0.9010989010989011
26,6,75,0.9719626168224299,0.9120879120879121
27,6,100,0.9626168224299065,0.9010989010989011
28,6,150,0.9672897196261683,0.9010989010989011
29,6,200,0.9672897196261683,0.9010989010989011
30,7,25,0.9719626168224299,0.9010989010989011
31,7,50,0.9813084112149533,0.8901098901098901
32,7,75,0.9813084112149533,0.8901098901098901
33,7,100,0.9813084112149533,0.8901098901098901
34,7,150,0.9813084112149533,0.9010989010989011
35,7,200,0.9766355140186916,0.8791208791208791
36,8,25,0.9953271028037384,0.8901098901098901
37,8,50,0.9953271028037384,0.9010989010989011
38,8,75,0.9953271028037384,0.9010989010989011
39,8,100,0.9953271028037384,0.9010989010989011
40,8,150,0.9953271028037384,0.8901098901098901
41,8,200,0.9906542056074766,0.8791208791208791
42,9,25,0.9813084112149533,0.8791208791208791
43,9,50,0.9953271028037384,0.8791208791208791
44,9,75,0.9953271028037384,0.9010989010989011
45,9,100,0.9953271028037384,0.8791208791208791
46,9,150,0.9953271028037384,0.9010989010989011
47,9,200,0.9953271028037384,0.8901098901098901
48,10,25,0.9906542056074766,0.8901098901098901
49,10,50,1.0,0.8791208791208791
50,10,75,0.9953271028037384,0.9120879120879121
51,10,100,1.0,0.9010989010989011
52,10,150,1.0,0.9010989010989011
53,10,200,1.0,0.8901098901098901
