,C Value,Training Accuracy,Testing Accuracy
0,0.01,0.7990654205607477,0.7912087912087912
1,0.02,0.8130841121495327,0.8131868131868132
2,0.1,0.8691588785046729,0.8791208791208791
3,0.2,0.8878504672897196,0.9120879120879121
4,0.3,0.8878504672897196,0.9120879120879121
5,0.5,0.8925233644859814,0.9120879120879121
6,0.75,0.897196261682243,0.9010989010989011
7,0.9,0.8925233644859814,0.9010989010989011
8,1.0,0.8925233644859814,0.9010989010989011
