,Max Depth,Estimators,Training Accuracy,Testing Accuracy
0,2,25,0.8834745762711864,0.8719211822660099
1,2,50,0.8919491525423728,0.8866995073891626
2,2,75,0.8919491525423728,0.8768472906403941
3,2,100,0.8919491525423728,0.8817733990147784
4,2,150,0.8877118644067796,0.8817733990147784
5,2,200,0.8898305084745762,0.8817733990147784
6,3,25,0.9279661016949152,0.8669950738916257
7,3,50,0.9194915254237288,0.8768472906403941
8,3,75,0.9194915254237288,0.8768472906403941
9,3,100,0.913135593220339,0.8817733990147784
10,3,150,0.9173728813559322,0.8817733990147784
11,3,200,0.9152542372881356,0.8817733990147784
12,4,25,0.9385593220338984,0.8768472906403941
13,4,50,0.940677966101695,0.8768472906403941
14,4,75,0.9385593220338984,0.8817733990147784
15,4,100,0.9385593220338984,0.8768472906403941
16,4,150,0.9385593220338984,0.8768472906403941
17,4,200,0.9449152542372882,0.8719211822660099
18,5,25,0.951271186440678,0.8620689655172413
19,5,50,0.9555084745762712,0.8768472906403941
20,5,75,0.9597457627118644,0.8719211822660099
21,5,100,0.9639830508474576,0.8669950738916257
22,5,150,0.961864406779661,0.8571428571428571
23,5,200,0.9639830508474576,0.8669950738916257
24,6,25,0.972457627118644,0.8768472906403941
25,6,50,0.9745762711864406,0.8817733990147784
26,6,75,0.9745762711864406,0.8768472906403941
27,6,100,0.9766949152542372,0.8719211822660099
28,6,150,0.972457627118644,0.8719211822660099
29,6,200,0.972457627118644,0.8719211822660099
30,7,25,0.989406779661017,0.8620689655172413
31,7,50,0.9872881355932204,0.8719211822660099
32,7,75,0.989406779661017,0.8817733990147784
33,7,100,0.9872881355932204,0.8817733990147784
34,7,150,0.9915254237288136,0.8768472906403941
35,7,200,0.989406779661017,0.8817733990147784
36,8,25,0.9936440677966102,0.8522167487684729
37,8,50,0.9978813559322034,0.8522167487684729
38,8,75,0.9957627118644068,0.8571428571428571
39,8,100,0.9957627118644068,0.8522167487684729
40,8,150,0.9978813559322034,0.8620689655172413
41,8,200,0.9978813559322034,0.8571428571428571
42,9,25,0.9957627118644068,0.8669950738916257
43,9,50,1.0,0.8669950738916257
44,9,75,1.0,0.8571428571428571
45,9,100,0.9978813559322034,0.8620689655172413
46,9,150,0.9978813559322034,0.8669950738916257
47,9,200,0.9978813559322034,0.8719211822660099
48,10,25,1.0,0.8522167487684729
49,10,50,1.0,0.8669950738916257
50,10,75,1.0,0.8719211822660099
51,10,100,1.0,0.8669950738916257
52,10,150,1.0,0.8719211822660099
53,10,200,1.0,0.8768472906403941
